458.474548 197.085114 0
73.724480 347.420624 441

458.474548 197.085114 0
333.864227 182.219833 489

458.474548 197.085114 0
146.454132 472.102203 337

453.305481 115.528732 1
370.515442 55.651218 173

453.305481 115.528732 1
299.171417 314.936646 330

453.305481 115.528732 1
32.934010 271.105896 128

453.305481 115.528732 1
427.684967 4.714340 133

379.747803 183.791046 2
135.813034 52.994282 302

379.747803 183.791046 2
30.581236 185.131393 56

379.747803 183.791046 2
231.487305 307.718475 282

379.747803 183.791046 2
248.084076 83.411453 265

379.747803 183.791046 2
91.858269 104.291824 371

379.747803 183.791046 2
292.626099 126.689850 409

379.747803 183.791046 2
131.797287 389.826080 437

261.728119 115.938873 3
463.764893 436.591125 443

261.728119 115.938873 3
60.359360 19.979298 231

261.728119 115.938873 3
88.794975 384.720398 283

261.728119 115.938873 3
113.686592 292.582214 205

291.208801 105.391113 4
432.329163 143.277496 64

291.208801 105.391113 4
232.628555 149.841492 218

291.208801 105.391113 4
361.103424 176.144028 272

291.208801 105.391113 4
17.275572 478.553375 137

99.605354 214.603363 5
107.699898 292.277039 161

99.605354 214.603363 5
125.243340 372.835266 401

99.605354 214.603363 5
306.538574 17.700583 150

99.605354 214.603363 5
210.707016 256.038330 148

449.304291 186.558182 6
116.108772 47.786774 158

449.304291 186.558182 6
99.062469 165.410065 493

449.304291 186.558182 6
428.698944 97.906021 311

449.304291 186.558182 6
244.572906 471.102295 48

449.304291 186.558182 6
443.402039 187.430679 154

449.304291 186.558182 6
143.487686 174.199844 185

449.304291 186.558182 6
107.058914 244.124619 206

449.304291 186.558182 6
182.377930 87.849380 495

318.441010 18.450378 7
292.626099 126.689850 409

318.441010 18.450378 7
115.791115 419.441162 74

318.441010 18.450378 7
37.537605 491.542877 114

318.441010 18.450378 7
335.092865 29.732168 156

318.441010 18.450378 7
80.532524 94.047073 446

121.245354 28.638809 8
442.549194 216.052078 107

121.245354 28.638809 8
319.182220 360.406769 9

121.245354 28.638809 8
66.813560 239.391983 429

121.245354 28.638809 8
424.182098 461.121460 237

121.245354 28.638809 8
184.235519 430.101074 292

319.182220 360.406769 9
121.245354 28.638809 8

319.182220 360.406769 9
489.148529 265.645905 354

319.182220 360.406769 9
344.500244 232.780930 163

319.182220 360.406769 9
128.557922 496.099182 83

319.182220 360.406769 9
391.350403 212.409348 106

319.182220 360.406769 9
306.538574 17.700583 150

